,Unnamed: 0,ahsap_dograma,aidat,alarm,ankastre_mutfak,arka_cephe,asansor,avrasya_tuneli_ne_yakin,bahceli,balkon,banyo_sayisi,barbeku,beyaz_esyali,bina_yasi,bogaz_koprulerine_yakin,brut_m2,bulundugu_kat,cadde_uzerinde,caddeye_yakin,cam_mozaik_kaplama,camasir_odasi,celik_kapi,deniz_ulasimina_yakin,denize_sifir,denize_yakin,depozito,dusakabin,duvar_kagidi,e_5_e_yakin,ebeveyn_banyolu,esya_durumu,fitness,giyinme_odasi,gomme_dolap,goruntulu_diafon,guvenlik,hali_kaplama,havaalanina_yakin,hazir_mutfak,hidrofor,hilton_banyo,il,ilce,isi_yalitim,isicam,isinma_tipi,jakuzi,jenerator,kablo_tv_uydu,kapali_balkon,kapici,kartonpiyer,kat_sayisi,kira_getirisi,klima,krediye_uygunluk,kullanim_durumu,laminant_mutfak,mahalle,manzara,manzara_bogaz,manzara_deniz,manzara_doga,manzara_gol,manzara_sehir,marley,marmaraya_yakin,merkezde,mermer_zemin,metrobuse_yakin,metroya_yakin,minibus_dolmusa_yakin,mobilyali,mutfak_dogalgazi,net_m2,oda_sayisi,on_cephe,otobana_yakin,otopark_acik,otopark_kapali,oyun_parki,panel_kapi,panjur,parke,parke_laminant,parke_lamine,pvc_dograma,salon_sayisi,saten_alci,saten_boya,sauna,seramik_zemin,siding,site_icerisinde,somine,son_guncelleme_tarihi,spot_isik,su_deposu,takas,tapu_durumu,tem_e_yakin,tenis_kortu,teras,toplu_ulasima_yakin,tramvaya_yakin,vestiyer,yakit_tipi,yangin_merdiveni,yapi_tipi,yapinin_durumu,yerden_isitma,yuzme_havuzu,kuzey_cephe,guney_cephe,dogu_cephe,bati_cephe,fiyat
38712,38712,0,20,0,0,0,0,0,0,0,1,0,0,35,0,100,0,0,0,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,1,0,0,78,karabaglar,0,1,soba,0,0,1,0,0,0,7,1000,0,1,0,0,vatan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,29,0,0,1,1,0,0,0,0,0,0,komur-odun,0,betonarme,0,0,0,0,1,0,1,215000
38713,38713,0,119,0,1,1,1,0,0,1,2,0,0,0,0,130,5,0,1,0,0,1,1,0,1,5542,1,0,1,1,False,0,0,1,1,0,0,1,1,0,1,78,karabaglar,1,1,kombi,0,0,1,0,0,1,5,2700,0,1,0,0,arap hasan,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,120,3,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,137,1,0,0,1,0,0,0,1,1,1,dogalgaz,0,betonarme,1,0,0,0,0,1,1,950000
38714,38714,1,250,1,0,0,1,0,0,0,2,0,0,1,0,30,1,0,0,0,0,0,0,0,0,5542,0,0,0,1,False,0,0,0,1,1,0,0,0,0,0,74,selcuklu,1,0,kombi,0,0,0,1,1,0,5,3608,0,1,2,1,selcuk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,144,0,0,0,1,0,0,0,0,0,1,dogalgaz,1,betonarme,0,0,0,0,0,1,1,600000
38715,38715,0,119,0,1,0,1,0,0,1,2,0,0,10,0,145,3,0,1,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,0,1,0,0,0,1,0,1,64,karesi,1,1,kombi,0,0,1,1,0,1,4,3608,0,1,2,1,pasa alani,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,130,3,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,323,0,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,1,1,1,670000
38716,38716,0,119,0,0,0,0,0,0,1,1,0,0,25,0,120,4,0,0,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,0,0,0,77,orhangazi,0,0,kombi,0,0,0,1,0,1,4,3608,0,1,0,0,camiikebir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,29,0,0,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,0,0,0,0,0,0,0,180000
38717,38717,0,50,0,0,0,1,0,0,1,1,0,0,0,0,135,3,0,1,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,1,0,0,0,0,0,1,79,altindag,1,1,kombi,0,0,1,0,0,1,3,900,0,1,0,0,karapurcek,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,130,3,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,137,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,1,0,0,0,0,1,0,285000
38718,38718,0,119,0,1,0,0,0,0,1,1,0,0,30,0,140,5,0,1,0,0,0,0,0,0,5542,1,0,0,0,False,0,0,1,0,0,0,0,0,0,1,78,bayrakli,0,1,kombi,0,0,1,0,0,1,5,3608,0,1,0,1,mansuroglu,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,130,3,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,98,0,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,1,0,0,1,0,0,1,585000
38719,38719,0,75,0,0,0,1,0,0,0,1,0,0,0,0,95,1,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,79,cankaya,1,0,kombi,0,0,0,0,0,0,4,2500,0,1,0,0,emek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,106,0,0,0,1,0,0,0,0,0,0,yok,0,betonarme,1,0,0,0,1,0,1,645000
38720,38720,0,119,0,0,0,0,0,0,0,2,0,0,0,0,115,4,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,51,unye,0,0,kombi,0,0,0,0,0,0,5,3608,0,1,0,0,ataturk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,85,0,0,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,1,0,0,0,0,0,0,297000
38721,38721,0,119,0,1,0,0,0,1,1,1,0,0,20,0,0,4,1,1,0,0,1,0,0,0,5542,1,1,0,0,False,0,0,1,0,0,0,0,1,0,0,60,pamukkale,0,1,kombi,0,0,1,0,0,1,4,1300,1,1,0,1,kuspinar,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,175,3,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,45,0,0,1,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,0,1,1,530000
38722,38722,0,119,0,0,0,1,0,1,1,2,0,1,12,0,165,6,1,0,0,1,1,0,0,1,5542,1,0,0,1,True,1,0,0,0,0,0,0,0,0,0,76,alanya,0,0,klima,0,1,0,0,0,0,12,3608,0,1,0,0,tosmur,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,145,3,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,196,1,0,0,1,0,1,0,0,0,0,elektrik,0,celik,0,0,1,1,1,1,1,2000000
38723,38723,0,119,0,1,0,1,0,0,1,1,0,0,0,0,150,2,1,1,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,0,1,0,0,0,0,0,0,56,odunpazari,1,1,kombi,0,0,1,0,0,1,5,3608,0,1,0,0,emek,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,145,3,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,101,1,0,0,1,0,0,0,1,1,1,dogalgaz,0,betonarme,1,0,0,0,1,0,0,515000
38724,38724,1,119,1,1,0,0,1,1,1,2,1,1,10,1,150,2,1,1,1,1,1,1,1,1,5542,1,1,1,1,False,1,1,1,1,1,1,1,1,1,1,9,gerze,1,1,soba,1,1,1,1,1,1,2,2000,1,1,1,1,yeni,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,130,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,1,1,0,1,1,1,1,1,1,1,komur-odun,1,betonarme,0,1,1,1,1,1,1,575000
38725,38725,0,119,1,1,0,1,0,0,1,1,0,0,0,0,100,1,1,1,0,0,1,1,0,1,5542,1,0,0,0,False,0,0,0,1,1,0,1,1,0,0,64,edremit,1,1,merkezi,0,0,1,0,0,1,4,1750,0,1,0,1,akcay,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,95,2,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,44,1,0,0,1,0,0,0,1,0,1,elektrik,1,betonarme,1,1,0,0,1,0,0,410000
38726,38726,0,119,0,1,0,0,0,0,0,2,0,0,15,0,160,2,1,0,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,79,kecioren,0,1,kombi,0,0,0,0,0,1,5,3608,0,1,0,0,caldiran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,4,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,125,0,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,0,0,1,310000
38727,38727,0,119,1,0,0,1,0,0,1,2,0,0,1,0,120,6,1,1,0,0,1,1,0,0,5542,1,1,1,1,False,1,0,1,1,0,0,1,0,1,0,80,tuzla,1,1,merkezi,1,1,1,0,1,1,5,3608,0,1,2,1,yayla,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,100,2,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,106,0,1,0,1,1,0,0,1,0,1,dogalgaz,1,betonarme,0,0,1,0,0,1,0,685000
38728,38728,0,119,0,0,0,0,0,0,0,2,0,0,1,0,160,2,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,80,avcilar,0,0,kombi,0,0,0,0,0,0,5,3608,0,1,0,0,ambarli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,164,0,0,0,1,0,0,0,0,0,0,yok,0,betonarme,1,0,0,0,0,0,0,1350000
38729,38729,0,119,0,0,0,0,0,1,1,1,0,0,14,0,110,0,0,0,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,1,0,1,64,karesi,1,0,kombi,0,0,0,1,0,1,4,3608,0,1,1,0,ataturk,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,90,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,91,0,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,1,0,0,0,0,0,0,445000
38730,38730,0,50,0,0,0,0,0,0,1,1,0,0,35,0,120,4,0,1,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,78,bornova,0,1,kombi,0,0,1,0,0,0,4,2000,0,1,0,0,erzene,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,115,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,1,1,0,0,350000
38731,38731,1,100,1,1,1,1,0,0,1,1,1,1,30,0,130,4,0,1,0,1,1,0,1,1,5542,1,0,0,0,False,0,0,0,0,0,0,1,0,0,0,78,balcova,0,0,klima,0,0,0,0,0,0,5,2500,0,1,1,0,koruturk,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,141,0,0,0,1,0,0,0,0,0,0,elektrik,0,betonarme,0,0,0,0,1,1,0,695000
38732,38732,0,119,0,0,0,1,0,0,1,1,0,0,20,0,130,4,1,0,0,0,0,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,1,1,0,41,biga,0,1,kombi,0,0,1,0,0,0,4,3608,0,1,0,0,sakarya,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,120,2,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,139,0,1,1,1,0,0,0,0,0,1,dogalgaz,0,betonarme,0,0,0,0,1,1,0,350000
38733,38733,1,119,0,1,0,1,0,1,1,2,0,0,0,0,175,5,1,1,0,0,1,1,0,0,5542,1,0,0,0,False,1,0,1,0,1,0,0,0,0,0,76,alanya,1,0,klima,0,1,1,0,0,1,5,3608,0,1,0,0,oba,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,165,3,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,86,1,0,0,1,0,0,0,1,0,1,elektrik,0,betonarme,1,0,0,0,1,0,1,850000
38734,38734,0,119,0,0,0,0,0,0,0,1,0,0,30,0,66,5,0,0,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,1,0,0,80,kagithane,0,0,kombi,0,0,0,0,0,0,5,950,0,0,2,0,yahya kemal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,129,0,0,1,0,0,0,0,0,0,0,dogalgaz,0,betonarme,0,0,0,0,1,1,1,175000
38735,38735,0,119,0,0,1,0,0,0,1,1,0,0,3,0,110,3,0,1,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,76,kepez,1,0,klima,0,0,1,0,0,0,3,3608,0,1,0,0,husnu karakas,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,100,2,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,4,0,0,0,1,0,0,0,0,0,0,elektrik,0,betonarme,1,0,0,1,1,0,1,240000
38736,38736,0,119,0,0,0,0,0,0,1,1,0,0,30,0,130,2,1,0,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,1,0,0,0,0,1,0,0,78,konak,0,0,kombi,0,0,1,0,0,0,4,3608,0,1,2,0,mimar sinan,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,125,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,1,1,1,elektrik,0,betonarme,0,0,0,0,0,1,1,750000
38737,38737,0,119,0,0,0,1,0,1,0,2,0,0,3,0,120,2,1,1,0,0,0,0,0,0,5542,1,0,1,0,False,0,1,0,0,0,0,0,0,0,1,70,mezitli,1,0,kombi,0,1,1,0,0,0,5,3608,0,1,2,0,merkez,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,100,2,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,11,1,0,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,0,0,0,1,1,1,0,335000
38738,38738,0,119,1,1,1,1,0,1,1,1,0,1,2,0,55,0,0,1,0,0,1,1,0,1,5542,1,0,0,0,True,0,0,1,1,1,0,0,0,0,1,57,bodrum,1,1,klima,0,0,1,0,1,1,3,3608,0,1,0,0,eskicesme,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,50,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,54,0,0,0,1,0,0,1,1,0,1,elektrik,0,betonarme,1,0,1,0,0,0,1,750000
38739,38739,0,119,0,1,0,1,0,1,1,1,0,0,15,0,160,5,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,0,0,0,76,muratpasa,0,1,belirtilmemis,0,0,0,0,1,0,8,2500,0,0,0,0,yenigun,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,150,3,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,45,0,0,0,1,0,0,0,1,0,0,elektrik,0,betonarme,0,0,0,0,1,1,1,600000
38740,38740,0,75,0,1,1,1,0,0,1,2,0,0,0,0,130,1,1,1,0,0,1,1,0,1,5542,1,0,1,1,False,0,0,0,1,0,0,0,1,1,1,80,maltepe,1,1,merkezi,0,0,1,0,0,1,9,3500,1,1,0,0,baglarbasi,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,110,3,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,97,1,1,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,1,0,0,0,0,0,0,925000
38741,38741,0,119,0,0,0,1,0,0,1,1,0,0,30,0,120,0,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,0,1,1,80,kartal,0,0,merkezi,0,0,1,0,1,0,9,1600,0,1,0,0,ugur mumcu,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,80,3,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,23,0,1,0,1,0,0,0,1,0,0,dogalgaz,1,betonarme,0,0,0,0,1,1,0,275000
38742,38742,0,119,0,0,0,1,0,0,1,1,0,0,13,0,125,3,1,0,1,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,1,0,0,80,gungoren,1,1,kombi,0,0,1,0,0,0,4,3608,0,1,1,0,merkez,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,115,3,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,53,0,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,0,0,0,795000
38743,38743,0,50,0,0,0,1,0,1,1,1,0,1,20,0,75,6,1,0,0,0,1,0,0,0,5542,0,0,0,0,True,0,0,0,0,0,0,0,1,0,0,77,nilufer,0,1,kombi,0,0,0,0,1,1,6,800,0,1,2,0,gorukle,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,65,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,35,0,0,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,0,1,0,0,1,1,0,165000
38744,38744,0,119,0,0,0,0,0,0,0,1,0,0,8,0,0,2,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,14,merkez,0,0,kombi,0,0,0,0,0,0,5,3608,0,1,0,0,kocakdede,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,0,0,0,1,0,0,0,0,0,0,yok,0,betonarme,1,0,0,0,0,0,0,330000
38745,38745,0,119,0,0,0,0,0,0,0,1,0,0,35,0,120,1,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,80,bahcelievler,0,0,kombi,0,0,0,0,0,0,5,3608,0,1,0,0,siyavuspasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,0,0,0,0,1,1,0,580000
38746,38746,0,119,0,0,0,0,0,0,0,2,0,0,6,0,145,3,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,58,serdivan,0,0,kombi,0,0,0,0,0,0,3,3608,0,1,0,0,koprubasi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,yok,0,betonarme,1,0,0,0,0,0,0,405000
38747,38747,0,119,0,0,0,0,0,0,1,1,0,0,26,0,130,2,1,1,0,0,1,0,0,1,5542,1,0,0,0,False,0,0,1,0,0,0,0,1,0,0,78,aliaga,0,0,klima,0,0,0,0,0,0,6,3608,0,1,2,0,kurtulus,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,110,3,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,124,0,0,0,1,0,0,0,1,0,0,komur-odun,0,betonarme,0,0,0,0,1,0,0,245000
38748,38748,1,119,0,0,0,0,0,1,1,1,0,0,15,0,180,3,0,1,0,0,1,1,0,1,5542,1,1,0,0,False,0,0,0,0,0,0,0,0,0,1,76,kepez,1,1,klima,0,0,1,1,0,1,4,1500,1,1,1,1,yesilyurt,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,160,3,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,39,0,0,0,1,0,0,0,1,0,0,elektrik,0,betonarme,0,0,0,1,0,1,1,455000
38749,38749,0,119,0,0,0,0,0,0,1,1,0,0,25,0,105,3,1,1,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,80,kartal,0,0,kombi,0,0,1,0,0,0,3,3608,0,1,2,1,atalar,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,100,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,143,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,1,0,0,415000
38750,38750,0,119,0,0,0,0,0,1,1,3,0,1,10,0,0,2,0,0,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,76,alanya,0,0,klima,0,0,0,0,0,0,2,3608,0,1,0,0,bektas,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,180,3,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,21,0,0,1,1,0,0,0,1,0,0,elektrik,0,betonarme,0,0,1,0,1,1,1,1275000
38751,38751,0,150,0,1,0,1,0,0,1,2,0,0,0,0,135,2,0,0,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,0,1,0,0,0,0,0,1,78,menemen,1,1,kombi,0,0,1,1,0,1,4,2000,0,1,0,0,30 agustos,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,120,3,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,127,1,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,1,0,1,1,1,0,0,610000
38752,38752,0,119,0,0,0,1,0,0,1,1,0,0,1,0,60,2,0,0,0,0,1,0,0,0,5542,1,0,0,0,False,1,0,0,0,0,0,0,1,0,0,61,kusadasi,0,0,klima,0,0,0,0,0,0,4,3608,0,1,0,1,davutlar,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,55,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,elektrik,1,betonarme,1,0,1,0,0,1,0,265000
38753,38753,0,119,0,0,0,0,0,0,0,1,0,0,39,0,120,1,1,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,1,0,0,79,yenimahalle,1,0,kombi,0,0,1,0,1,1,6,700,0,1,0,0,demetlale,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,115,3,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,62,0,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,1,0,0,1,0,0,1,155000
38754,38754,0,119,0,1,0,1,0,0,1,1,0,0,3,0,95,1,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,1,0,0,0,0,0,1,80,sisli,1,1,kombi,0,0,1,0,0,0,5,3608,1,1,1,0,bozkurt,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,85,2,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,18,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,1,0,0,0,0,0,0,775000
38755,38755,0,119,0,1,0,1,0,1,1,2,0,0,0,0,165,2,0,1,0,0,1,0,0,0,5542,0,1,0,1,False,0,0,0,0,1,0,0,0,0,1,61,kusadasi,0,1,merkezi,0,0,0,0,0,1,4,3608,0,1,0,0,degirmendere,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,3,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,131,1,0,0,1,0,0,0,0,0,1,komur-odun,0,betonarme,1,0,1,1,1,0,0,595000
38756,38756,0,300,0,0,0,0,0,0,0,2,0,0,2,0,180,1,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,79,etimesgut,0,0,kombi,0,0,0,0,0,0,13,2500,0,1,0,0,baglica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,50,0,0,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,0,0,0,1,0,1,0,789000
38757,38757,0,30,0,1,0,1,0,0,1,2,0,0,3,0,130,1,0,1,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,0,1,0,0,1,1,0,1,79,cankaya,1,1,kombi,0,0,1,0,0,1,4,1450,0,1,2,1,ertugrulgazi,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,125,3,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,121,0,0,1,1,0,0,0,1,0,1,dogalgaz,1,betonarme,0,0,0,0,1,1,1,415000
38758,38758,0,300,0,0,0,1,0,1,0,2,0,0,5,0,180,1,0,1,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,0,1,1,0,0,0,1,0,36,merkez,1,0,merkezi,0,0,0,0,1,0,6,1500,0,1,0,0,sermet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,155,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,150,1,1,0,1,0,0,0,0,0,1,dogalgaz,0,betonarme,0,0,0,0,0,1,1,735000
38759,38759,0,119,0,1,0,1,0,1,1,2,0,0,0,0,0,7,1,1,0,1,1,0,0,0,5542,1,1,0,1,False,0,1,1,1,0,0,0,0,1,1,79,etimesgut,1,1,merkezi,0,1,1,0,1,1,17,3000,0,1,0,0,baglica,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,97,1,1,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,1,0,0,1,1,0,1,1299000
38760,38760,0,119,0,1,0,1,0,0,1,2,0,0,0,0,185,6,0,0,0,0,0,0,0,0,5542,1,0,0,1,False,0,0,0,0,1,0,0,0,0,0,53,yomra,1,1,kombi,0,0,0,0,0,1,6,3608,0,1,0,1,sancak,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,170,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,25,0,0,0,1,0,0,0,0,0,0,dogalgaz,1,betonarme,1,0,0,0,0,0,0,393000
38761,38761,0,119,1,0,0,1,0,1,1,2,0,0,0,0,135,5,1,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,1,0,0,0,0,0,0,79,yenimahalle,1,0,kombi,0,1,1,0,1,0,8,3608,0,1,0,0,turgut ozal,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,125,3,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,23,1,1,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,1,0,0,0,1,1,0,500000
38762,38762,1,100,0,0,0,0,0,1,1,1,0,0,15,0,145,2,1,1,0,0,1,1,0,1,5542,1,0,0,0,False,0,0,0,0,0,0,1,1,1,0,76,kemer,1,1,klima,0,0,1,0,0,1,3,2000,0,1,2,0,arslanbucak,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,130,3,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,159,1,0,0,1,0,0,0,1,0,1,elektrik,0,betonarme,0,0,1,1,1,0,0,535000
